
910042148275	1683973
910083167098	1233965
910064108303	3575598
910097494350	3109947
910063025712	1500220
910010756957	2116226
910019631495	1350209
910081017494	1881522
910064048525	1578272
910064347626	2714291
910024601761	2493797
910048964982	4518011
910057478279	5559695
910085901435	1536287
910015756936	1001729
910041380320	5049333
910021039271	1126788
910046931395	2321398
910070286389	1511873
910004632341	4320653
910014689252	1575414
910029230872	1655627
910085839185	1307690
910064923502	1455415
910095489540	2211309
910096739823	1913256
910037597092	2719250
910020243259	4891420
910097526985	1711888
910021579705	2966261
910026479273	1646403
910083262058	2800170
910053759058	1542688
910010639486	1897977
910001258435	2663594
910013916715	973785
910081859813	1049016
910086253052	2327289
910072085057	1770459
910013685941	5492710
910021648292	2344192
910001732360	3754816
910014901951	1887254
910079456367	5268731
910046780191	2009468
910097280494	7535688
910096812604	4512133
910045404643	15332853
910062341846	1918703
910035605792	3628523
910016081731	5266796
910052465163	3084187
910096168154	1165881
910069034928	3933584
910052431232	3651111
910065174527	29583663
910043508253	2036751
910064586868	2940233
910086452601	4926663
910013054807	1471717
910035363793	1969244
910036526181	4478373
910076180216	1674145
910052815096	2828591
910018248386	1453674
910026137656	1367257
910010932532	2007498
910093945384	1107089
910058543251	4048987
910096592162	2605484
910067837856	6277735
910050623098	11364533
910085425803	4262655
910029361295	2180057
910003670923	965647
910008695239	5209517
910017954967	1267802
910063242072	6308223
910096848505	13160072
910081818741	6718435
910052959342	1606275
910002970736	4040241
910035385475	2711936
910030245656	1510499
910018604351	44713945
910048796374	2291657
910026460537	2039386
910079058109	3448750
910057278602	1048632
910023479656	4274394
910051360601	4507697
910063784124	1341813
910064909564	1860855
910002396869	5084737
910047580159	32488954
910042051601	10319273
910012920569	5133792
910083981616	11425069
910003454868	9444009
910012680250	3437579
910005353085	4369699
910004147079	959135
910089450148	4164311
910064324631	5785381
910034923863	2149274
910030602142	1000698
910082869456	1624486
910093507584	3962679
910006987075	4052295
910009424598	1040311
910087483094	3076842
910050602439	3137569
910072320143	9979567
910029360561	2913127
910024756901	1473452
910065674295	1616908
910020878079	10847535
910020741275	5597565
910061596297	1196215
910031478023	936138
910085904718	2059283
910064728456	3780140
910071578048	1197664
910029090412	1559528
910059462587	2225864
910030948257	3455216
910054540538	3460661
910014536803	644140
910071674359	600117
910003732104	9135601
910098213219	14243142
910072797158	5138326
910027343217	1744377
910090161539	2777361
910061359361	2432505
910046932504	2656858
910012329716	1546945
910080624952	1113180
910034178261	3172596
910053918473	2703521
910063256597	27371518
910047256318	140371130
910061641597	970025
910025701065	1047101
910058962145	1202452
910082148604	3072799
910009537830	1218507
910052146192	4062956
910006985419	1109572
910064852014	1620665
910003836407	2020554
910070736272	1327004
910050595232	2734609
910029210813	1690985
910008036124	2988461
910003982832	18838993
910094713704	1215699
910072030784	5587356
910067276186	59751629
910092970982	7165546
910061714838	3845113
910067907979	2604253
910026282126	5544587
910097367848	7562322
910086520248	7202202
910037352419	10390256
910060290727	1254231
910045463954	7752735
910086340574	5320981
910074643109	6514445
910093750819	2847725
910041081629	4717084
910038319195	4308076
910015712397	3660613
910070253984	1034519
910067012541	2437460
910039864175	1617930
910012120174	3035838
910007415682	1028102
910060217980	61111205
910084680393	3171038
910015734606	1493322
910026061214	1351738
910086213245	2213533
910091657692	10934157
910058216072	2846722
910050154127	2228392
910052170870	15556272
910087341648	31774895
910086737654	2619511
910054347608	103135
910049071914	1457331
910014205134	7860467
910029286317	126837049
910071919868	16797824
910023747650	41342006
910083405641	17170702
910046305097	1891384
910002769278	129227521
910006197085	80041933
910062912590	5674129
910096870162	15326919
910081409764	1939042
910018374764	7610562
910078293563	4628998
910013279141	1951049
910089548080	2269100
910010385428	2553791
910046785304	3359164
910041987284	10801944
910010869407	2050287
910078075353	6594988
910057309357	1616957
910053530361	65706007
910093297612	6467462
910040462476	10021179
910047047496	2348458
910094515351	10055949
910083605672	6617977
910079561414	4420060
910058139532	1982098
910083068791	1164911
910048929450	8945325
910008764685	8712762
910045072570	9611181
910041656215	2366953
910004896873	56786239
910071795130	663227018
910006126282	33727186
910030979463	1345463
910092103579	5837328
910047470384	1016330
910074098504	1432031
910041567285	3122840
910050190763	14349150
910037436581	12265540
910061069763	11277699
910039649689	1507441
910089701781	554290
910043542573	7205000
910019848265	2722066
910073630364	5467583
910076105349	8847465
910019671452	4435737
910019562307	2892707
910038016407	527031
910072878408	50437616
910024723673	78043608
910060681658	211257
910074814708	33073706
910096253292	56432727
910081285142	18383982
910009192707	2727300
910026748636	4496779
910027482729	3923516
910059278974	4314358
910070540946	1503390
910094903786	2729608
910058432027	349165119
910074202783	2996264
910090784824	1662501
910053407387	1798094
910017965728	3549028
910079659674	1170666
910013647369	714198
910042901324	2364449
910070986846	2020859
910001658495	4751520
910028045657	2315807
910080191613	20315264
910036793417	83459640
910084624023	11895416
910098923079	12735448
910035069150	23474813
910061685278	2475543
910003265851	17329991
910056532489	8651748
910084919018	1444365
910061375214	5403030
910094729835	2419359
910007893578	41699702
910057073846	34699324
910092718364	5259787
910080658193	11657473
910006395151	13069158
910002560267	2729385
910036213571	3385894
910072676936	3892407
910014236249	3147447
910085620676	24193266
910096201494	7751239
910069376848	4522216
910008703132	980129
910081827202	3071130
910090654048	4729331
910083163420	5985010
910038273416	16081159
910038143576	9771447
910038148352	3250994
910052029862	450206
910004939085	5055211
910089530272	3007119
910019596090	2213738
910026851787	4611014
910038601907	6237165
910038950293	4062338
910025898953	2672326
910018397461	1681956
910079868748	2161382
910028495059	3557901
910093168927	8887795
910067178792	1463897264
910043607421	1603522303
910036138090	1518518
910071080396	5878610
910057623845	2939196
910051692520	2718427
910060705757	10059713
910060145287	25096716
910095934126	3566104
910082061083	5923226
910087879246	4323012
910023715241	2534485
910067315830	9064227
910045062979	3487918
910070513956	7038482
910074797515	4807965
910041731539	3533066338
910068312039	9446331
910034057074	6283269
910030420281	1926457
910095606040	8119608
910010573854	1112750
910050259472	14370937502
910034954572	6147614
910079751697	5332886
910049345081	1728059
910027051478	978139
910081783128	443008
910083502356	3410805
910098976942	2567185
910068794278	1883315
910010932704	3428270
910063946216	7237513
910043689467	3892297
910013171030	127452310
910092954345	1213802
910056285246	3660446
910071609250	1061121
910036727010	2581874
910083204740	2763727
910091531768	2487778
910012404845	3476395
910069237415	4779710
910045650205	1847516
910005693567	17300323
910091694580	707461
910040481016	2418151
910023974582	14469024
910053143857	8166551
910014153279	56850219
910087218541	3662628
910036418907	1791812
910002450691	1617832
910052792037	7069466
910071981204	910571
910085439456	1876491
910075292869	2010942
910049540591	8527026
910071350782	58169428
910068597546	1418326
910035095121	1262345
910001462968	4976016
910012161897	2968080
910084835749	1644046
910056292104	5246171
910071398973	923190
910078951704	1406175
910028287075	1818014
910013143197	901239
910062476204	83998
910059872648	10079926
910021705318	7283011
910092308437	2913562
910094986493	4091342
910041968596	2379550
910074243697	1094376
910025249727	1811624
910005872184	1869567
910086212560	2687058
910032607298	3658806
910089071049	2093847
910006528030	2829139
910094970971	7631771
910087387452	3320279
910067573484	902777
910042645871	3525151
910067689097	2746957
910029620102	5108564
910001071406	2645795
910037371780	4137096
910073530619	9664249
910063205643	9608893
910081639247	8778489
910063693651	1126112
910060730437	1455800
910092645212	6121093
910010187140	1690494
910062812927	2593915
910060608434	3792664
910074302606	3237596
910072565673	12389837
910053162061	11956025
910064939256	6899209
910049645159	2685813
910059038470	2042448
910075217386	23112447033
910046929509	34868950
910010357240	2890556
910083782564	1946212
910068245681	4019493
910096264685	7243129
910005478056	66934554
910054805959	1079320
910091328084	4176081
910018703814	6806786
910001530197	257054999
910038460561	2450191
910012525214	1549603
910023064086	9241310
910046845165	7385957
910028174543	95064
910069383282	21506845
910065707305	75043500
910012405646	73303785290
910008156025	865977
910070679401	35591958
910035426915	44660162
910063120534	1081965
910040545687	3041473
910083637875	4926930
910014397529	2331573
910047947528	2743807
910008426829	3531657
910071213603	35221998
910041807968	3977132
910081308365	7981863
910002891724	24292396
910049312607	2964654
910080965345	751888
910056192909	2549306
910086719546	3823629
910058380393	18668468
910046836575	3647398
910016741421	3414612
910087801431	7960631
910013471531	36257207
910039315135	11594882
910082656134	2475859
910013456121	1831791
910012310618	10186740
910095325045	33101342
910042548194	28430838
910037189580	3636760
910085701671	2494500
910076574958	2911265
910067256323	3330213
910057350656	1457626
910098372637	309635869
910025257137	1036707
910058250508	99142765
910003097314	2930488
910074232437	1226125
910083420915	24286113
910089378428	13609073
910021204962	7714424
910007483263	4064348
910068205186	12752545
910006247134	2236283
910083957947	4775822
910094314074	47099091
910050823930	1883545
910086582803	46370016
910012420383	6400590
910048532954	4330690
910030745604	137959835
910026423016	5804983
910079173928	28025133
910072572634	3560350
910019326868	2967407
910086716197	13012215
910098439742	21383807
910006287932	2293113
910050702065	5799127
910060510692	1661542
910018521246	3764754
910010283165	9840278
910017538974	136953548
910040371291	11009505
910013967987	1459572
910054268123	40101373
910008192503	1274981
910065652804	85034459
910094906059	19273483
910073495829	5826922
910036217369	7194873
910041709247	11874663
910046135658	5076773
910069461070	3191369
910023936584	48533506
910081578051	10600095
910019809791	3026001
910068621565	1258475
910078792898	3112916
910039202702	2677927
910047896419	3039785
910028205417	1383013
910012393858	2491321
910005493439	2033000
910094890927	52306746727
910057523252	21926640
910051241715	10766169
910018141729	5692777
910008423859	1186879
910024575908	1265894
910057482983	18134358
910065036727	4615022
910097853452	1144738
910009819619	1285915
910018163026	25930962
910019575464	1055565
910076473282	23661584
910071872494	5512857
910046523432	6877627
910053830167	5153351
910062538793	1228808
910064931252	49319104
910002589467	16316423
910090235049	948633
910097581963	2841487
910060745309	11475766
910040912679	8882288
910036320312	36183423
910084908572	3682705
910015658601	1780258
910070232963	12250204
910059507941	19470082
910004879720	2629889
910051695792	4996527
910069482180	1140738
910034353584	52774547
910026094735	2607078
910021903946	20217780
910064136131	2074276
910013761725	4664124
910095675218	7845671
910093841076	1550591
910093809564	2479316
910062475853	5964912
910032858163	4527855
910001714179	3386943
910059741092	1440710
910037057498	1592754
910031737029	4827860
910036526426	4677977
910013096965	5559605
910090585298	2197089
910092804941	28536663389
910062425064	2134774
910013651354	80974268
910090421019	7201104
910075280517	3505317
910075868972	1304239
910053210561	7575418
910047356231	3721314
910040328467	27367401
910023589621	2231116
910046959513	89930
910034130714	963567
910072734790	4000272
910037870529	48153384
910026732569	7066495
910052305148	828499
910093037438	1531595
910007898951	4527511
910081874718	3320303
910046547329	4906829099
910046532723	6354001
910084324261	6268320
910078438274	5850800
910020768984	3424008
910062681421	4123567
910097380394	48808590448
910034573585	6090101
910013620286	1036290
910085894047	4023255
910027548715	890195
910007642529	1331464
910032138326	1537276
910094354806	1395632
910089231589	3634336
910080417915	6670058
910041562465	10652883
910073862502	1920703
910028427414	1330250
910089549279	5255806
910016135626	2263519
910054924248	7505841
910089386805	6230497
910029478037	20379852
910026089692	2210657
910043018256	1438083
910032131013	848930
910036853027	7797191
910001875739	3183208
910019641271	830219
910049248086	232286
910084039305	46846391
910084034019	38439121
910052142495	5777653
910068265163	3037602
910046974502	4817496
910065658195	8097974
910080681376	5078232
910053247909	58909404
910074246238	18115066
910078908282	22343857
910018530202	10235043
910007190812	1813215
910062953784	1057821
910003028037	14166245
910020595242	202244240
910038051037	34756577
910010304272	3801743
910006841350	55810786
910094818301	95877090
910016103041	35704747
910041383046	1107501
910070536407	4569064
910091570945	946012
910039859583	7859705
910053914756	1911689
910084892519	15078985
910035916528	1422073
910097210143	4643022
910027807314	1723424
910095162984	2274252
910035185361	6629742
910023807302	8280733
910042763782	1792516
910042362164	23129704
910041351265	1862270
910008031851	3108035
910070283978	2972115
9000648630	689098090
910032703703	27881269
910089202539	2488113
910078753070	1049147
910053187176	2230822
910036056408	1781644
910060417025	1859758
910051607387	569897
910047327139	7024581
910048679782	1203004
910074968201	1071560
910080279721	10108657
910010763143	230927
910051283576	3960231
910091620385	741287
910032765058	37688216
910094693875	12106472
910085893254	2434370
910037430692	7463832
910007305712	7316142
910001659893	1660509
910027074680	51010902
910056593428	38383339
910047946293	1305039
910037103160	1860975
910071372861	869604
910092024617	2265450
910008382802	11777125409
910067808431	2394543
910063735270	28687748
910070371704	39105543
910039397491	5771016
910021840130	2283569
910049501270	26924158
910062865757	49807527
910019497676	2831700
910012136427	944788
910021397597	5240502
910023109656	5173907
910079354539	4311905
910047282631	120627417
910064104131	3367132
910091506591	4668136
910046280835	3584732
910089024909	1928444
910002817083	1728770
910041648167	5577490
910021503795	1743474
910043240218	4968532
910012157604	2459316
910035973903	15287900
910084617972	5830214
910039246268	6051561
910014312609	11686032
910095065818	4988720
910053591929	9378307
910059517393	284591223
910046491651	2559246
910047963829	11046146784
910069474923	15674023132
910073071504	10686439175
910029431624	18107532141
910060764504	21224756663
910078497938	124821
910085425918	18858821
910054386938	92013156
910084528034	2543058
910001590678	3525633
910089567071	2100492
910081879156	5494617
910050135961	2950371
910061815606	746023755
910007121363	824074
910072098710	1542092
910035261450	26584771
910023034960	3181285
910005280893	10677286
910096505671	1671833
910086019139	3302544
910085385141	1719327
910069690178	2548586
910087083091	51084847
910094796235	22356926
910009864654	9077799
910013758210	17683525
910032696972	6557530
910081969084	2620034
910076590857	2223258
910095960452	6388769
910068615835	2755897
910018627013	2790298
910060430753	938421
910001523742	4542073
910007258958	3948047
910074279208	1661874
910084704682	4350152
910081767363	160222563
910096903945	56919994
910067847087	4477130
910073926718	8689516
910005608082	134994072
910039170575	2193311
910002021752	5472074
910057697918	1097947
910012185919	6162885
910036138702	21147936
910095457806	1219728
910008082086	2127445
910028250671	2754807
910002028918	58511469
910025248723	1218567
910059459351	2198439
910016895189	1634291
910025975010	1038558
910093180789	3712104
910056283250	43676205
910032751581	675184
910062879607	2002580
910025747691	46776118
910018396103	1974678
910082769725	12886934
910086802710	1761665
910060468218	3403293
910083191478	2277132
910050194589	2356297
910092841284	1708181
910038430679	3664337
910064756262	1782823
910005257934	296735283
910019180465	53029203
910064568290	18324856
910002078747	164814558
910051864068	133307687
910057613258	2829561474
910041821473	1601622
910046038708	3188125
910074530620	2067052
910081679356	31719218
910080835013	40923982
910048185151	162992390
910006070461	286934855
910084107646	5884463
910014895194	1411832267
910036020410	2514618
910017032925	2735517
910081567935	3538715
910043181760	3028187
910002536464	1496768
910060835206	3043554
910056830980	3959816
910030926950	36377781
910006159753	2563341
910049798607	2613774
910083850102	4872007
910034350987	7726688
910049854519	1619107
910075247139	2494941
910040485948	2714593
910025915258	1060907
910057828674	2706031
910064320493	2069396
910070178930	1336245
910068149130	4509158
910053940740	3801948
910074196932	16456407
910058026452	8415282
910096381672	1690910
910031072382	2308577
910009858435	2982848
910046127324	23606713
910002348423	2693016
910021252098	3706829
910093562480	2749827
910031909420	10312592
910083927815	1503142
910004853498	22689972
910041962513	7767976
910067053729	4876185
910058160297	7254718
910009804093	2133088
910037648251	2835414
910036851829	5764157
910058256468	3478869
910013074583	3053572
910053263612	3479798
910063967372	8314537
910009629575	1837400
910086950171	10579083
910093191479	1863434
910072847605	83757077
910013761263	547590507
910057939502	2991806
910073230692	1445504
910052932452	1383958
910039480909	2000488
910024849713	2409502
910053405703	2108481
910046091671	849256
910093417681	1729892
910079073856	2561594
910067690146	19771383
910089801089	5731388
910084793640	1008686
910070910480	8168194
910036838397	6480482
910009569595	18615459
910098180529	3648027
9000572614	4855749912
910060354936	8741134
910069457587	6006559
910018072168	1042657
910082786924	3288768
910035456369	34876366
910018524084	1001690
910001356785	5688530
910006719172	63130234
910025439729	9601703
910058017424	2775648
910089093942	2376376
910017272424	2803621
910051395454	5753973
910041719142	11667505
910019437058	11318385
910092626797	43061753
910047520937	6949754
910007292402	5272354
910024063717	10829883
910029492752	2423872
910073513829	1688345
910002432592	1161284
910093726214	1447121
910075901675	2176756
910020870379	19523004
910063752813	1826721
910060384592	2336856
910069462137	10221215
910032836579	11905710
910010258309	10168539
910081817520	916406
910052676289	40429629
910097692962	16026688
910049457593	1927691
910071634370	3808809
910091659072	4590606
910001434025	3868180
910023476347	2637473
910039254574	4820828
910080293472	95487360
910083679356	8377247235
910093191689	3423227
910074904172	2619093
910038949842	3247245
910032724079	450519628
910024648720	6540384318
910065824919	868161
910028986379	1028785
910054749379	759322
910047586357	886572
910010310535	44728726
910045080631	2154173
910026059857	6271202
910065343052	124230427
910018465427	2989290
910028564086	4092722
910009164312	1396609
910089538485	7915589
910060790724	2784775
910013606147	26622750
910009084726	28093755
910061901235	25685138
910020849105	2511345
910032538902	1362871
910032490361	29052909
910006356452	21341414
910096186985	10157302
910081792651	8556714
910010540878	10269904
910094836319	4804434
910030327897	3286356
910068907493	3430296
910076202960	2512892
910069549280	26322967
910080638569	896746
910014263696	443154598
910005741827	2555038
910097198501	2588656
910039519614	2802582
910041460572	16430728
910075253173	3800596
910084109871	2347342
910078984065	4801139
910003824753	3888507
910009310297	6420063
910018174038	5058786
910094196316	5254839
910054916987	1490086
910097319307	3013916
910074354590	4699799
910064197828	1219315
910046236014	15124151
910097951726	82161078
910045092038	32320790
910049096986	5582485
910042146182	2465198
910036831080	1130628
910071017546	1124842
910094384102	2937830
910072196812	3393511
910063583982	11296204
910059141653	316788649
910016489853	3145596
910080395152	62635884
910017901829	15833688
910018757835	11354917
910030519139	402054
910069257354	6559572
910006729178	7904758
910070608046	7498635
910037598537	18238892
910009010317	267568
910041286736	4224407
910031809305	4319789
910004621238	1229366
910002481695	1821017
910019785204	4826430
910091732957	640120
910035357103	5153705
910010548208	3967538
910024326904	1061018
910091783830	1128932
910043529341	2739678
910038960453	2573402
910035868696	3598422
910042619429	1702280
910015268160	1740397
910093862609	1722719
910008184326	1864168
910067836284	4479555
910094285053	3938250
910040596942	889185
910090138527	12771069
910054725636	17176735
910045349495	39072850
910001801695	356612068
910042827129	11368588
910060298264	3205810
910027542801	6549641
910002562926	1847886
910091023469	2956705
910027450970	50374870
910054214083	2407683
910030329215	5569652
910010718425	6757761
910040180346	883919
910002318792	1928395
910056932320	1257669
910049189370	770304
910092959236	2257359
910010362430	1309544
910004378725	2899414
910049071504	22809212
910010636143	1132080
910081821308	1029970
910020481292	2402696
910087891612	3040454
910073757067	4664100
910067983027	974295
910080120142	785927
910083524825	11857990
910076076985	3309999
910048210425	2524296
910032897469	2982336
910015756175	279929791
910032840238	5550702
910053283654	1098660
910090960292	1159117
910086146016	5556694
910016876987	19913384670
910005914757	4588525327
910013464814	1806994
910006585846	122116
910085907240	3906354
910093502528	5307011
910015682372	1520288
910070514293	22420657
910019762060	2328524
910090958505	5286043
910060943739	795580
910006179734	3821123
910071730402	1384155
910025161539	1238057
910093948791	2140991
910067587824	1809146
910045482015	8500940
910014547542	2242576
910073861412	1420629
910052172617	5398674
9000846373	660158384
910034241935	2210078
910090792638	3236429
910043672547	7996874
910063768598	5454772
910018090694	39694594
910037295127	4363134
910017673172	1774072
910082306980	6641254
910005061026	2264805
910089096301	9995918
910096851515	2427964
910021749370	5147664
910005615089	931471
910060851380	3616879
910030561923	1083045
910050315737	1585519
910052464808	2435756
910086943275	1644745
910086748321	3845690
910005048608	1653433
910034294531	1944829
910048731036	1928999
910027684953	5387346
910043967817	3546340
910091634280	4684173
910064753694	644855769
910015610523	1042147
910001527304	5266623
910086157151	3350921
910053470621	2814246
910095340802	1025955
910060541017	3704764
910031270814	8053244
910095828253	7884789
910083926128	2303120
910082038430	34179521
910060568139	5195692
910024958185	12238292
910083535638	1404975
910059310147	2121069
910027209080	554281586
910095828714	3589946
910015378032	30523688
910076267279	74162532
910063195457	1796931
910053834052	5431660
910037591594	2464104
910075121687	4080454
910027185292	3241871
910053913796	2335005
910078573454	3919563
910018392493	4356444
910026173687	17190528
910029019592	2227239
910069183585	1404932
910057306807	762483
910081983136	2911892
910069061682	4856414
910086076571	522059
910016272527	5562692
910053489296	3211466
910042058762	4893025
910047324754	5473517
910060103469	2880717
910069841690	3545302
910049430808	4496813
910045710398	9326899
910047161017	8569572
910094284046	6707902
910041793280	25958797
910037520719	689417
910039709151	1233816
910001609287	1134409
910018106767	3153291
910016732873	2179039
910045650867	722348
910057540689	2643356
910007212074	3414017
910067323189	811468
910027389752	3977637
910009374018	1884884
910054947474	2763359
910074676874	1158271
910001940237	1102222
910048796138	965719
910048715238	1777405
910034923257	1380813
910076709363	379413
910019527469	7459185
910072816710	950637
910094782564	7819146
910059139859	1262095
910054932548	981502
910056461490	2155672
910056943072	2877014
910027385935	7170913
910065037485	977743
910090690467	932814
910062462690	1312473
910042386916	1876249
910057818151	10273705
910049124172	2801956
910013401959	3626324
910038219651	3325260
910032059385	2589060
910095086191	4385855
910081810213	9984091
910069605973	2134234
910001058169	971507
910071539096	3184346
910061262829	5362991
910057656138	21819266
910036212378	4095852
910020348321	1988490
910056173576	1564188
910023858575	1034014
910019536283	2601398
910013948608	814566
910074782350	906045
910014135617	1362879
910082685141	969419
910098935454	3755873
910027809647	2402650
910042860231	4542656
910027980217	6149432
910037383086	2225633
910074392127	1696873
910019386875	2394799
910023081342	11025791
910040639762	5073260
910028235421	65553
910081956232	1122155
910069562472	1281634
910023285895	6302583
910090830414	4566476
910052485127	1847660
910043062109	8384535
910059607368	7237561
910049523037	1430924
910051695237	36042005
910007685309	10804915
910072154849	63003154
910086462367	126541622
910083892823	4576268
910024368052	6507241
910059786818	993079
910024768107	5627545
910027075380	1024191
910094790851	2167518
910058970329	5354584
910052429797	5923060
910089361949	1495236
910063407542	2617131
910004730136	3444673
910081217694	2702562
910086489165	2591194
910060706219	3342639
910080105215	771360956
910094123671	31066081
910041980701	9379902
910078547481	119397344
910063086580	870370781
910016936521	36008490
910040349269	4183951
910068531059	1756276
910025739065	1647949
910082483794	4449132
910031496480	5696411
910026487315	3110930
910034572575	2190723
910029803195	4110885759
910020579467	57043
910075617876	3977555
910064690329	4055454
910073136538	9926068
910089210178	4041873
910007482893	2586163
910086283513	1815838
910046450787	4251594
910083135134	6037317
910030450131	1011960
910046763479	1279404
910094537504	1014919
910005604029	5951310
910035851986	6528369
910039495874	10922949
910034619874	10116143
910007816064	1804389
910038734921	3533160
910045682535	32215405
910018747852	29251970
910020646839	24536402
910064232647	2677302
910053685329	3702160
910057491419	2248755
910021657061	2732071
910020241686	4947469
910052637818	85837723
910043498981	1080349
910076215674	43666446
910030684139	4833995
910096909846	1826904
910091659874	4976638
910012153492	3463616
910051935716	1736652
910005246781	6042413
910075097302	1139575
910004380861	6521090
910097493021	1511870
910007219062	8709698
910084356927	3402193
910061862531	8109516
910027978971	4449989
915121060138	2042396366
910059563907	5627575
910012979126	8088100
910054981984	626355
910027147650	672742
910092914234	434638
910096076174	461391
910027574231	102477853
910009378486	62717314
910082837207	28559177
910062642103	17839890
910094745429	18735262
910079232743	28867309
910006494524	12560918
910034085694	33026953
910025275238	7582036
910027189287	23463658
910029547876	56034906
910031897678	53668971014
910024292439	1783157566
910096815643	2733535
910082032058	2061815
910089013508	5213410
910087408307	1694154
910049642528	1555648
910041547071	1421184
910054615049	16711646
910009598513	2894809
910069458035	4274708115
910083849813	18357599
910072161031	2634298
910062831703	978493
910032965695	1126777
910069089728	1923086
910046746035	4460256
910070976412	4005807
910081940638	7919987
910009797161	102149
910049654308	27497659335
910060376424	12149310862
910006720480	48930230063
910012875438	56661965603
910068273150	5431754
910002485925	1294169
910051497632	4514327
910023069865	10327703
910012450832	1722602
910043186374	4298451
910051606079	5164513
910019157365	5703553
910096280450	6494619
910034123050	6601563
910021671251	616570323
910017051450	35814432903
910002561935	24510646
910097201056	2095046
910013963645	3321196
910056743204	34417851196
910062437193	33489321360
910064870130	3866679
910079868659	4073552
910035158653	118403509
910087059876	1161825
910043026598	304592333
910074784074	5381334
910019152380	3541585
910008513678	3783796
910092467872	2122134
910032350909	1779567
910020603070	7634794
910079295864	1984224
910010431503	44813118
910085173790	8190239
910084040896	482034241
910084518232	153082612
910049683568	1064226
910068067850	78853887
910025841728	14147505
910023810103	466412388
910073631619	380579713
910063848950	2863151364
910002874567	22187876576
910049585878	23260749362
910095124141	32838799204
910068615826	4267895
910059706934	173451996
910068676593	2820498
910079090706	4303848
910063971204	212727348
910046263632	2238808
910078153560	45918331
910009346502	12935594
910052563579	26065710
910068019839	28096620
910030326738	1420566
910047308787	3938836
910036436752	29322117802
910029027278	31885174160
910015190209	36129663264
910090385723	9255414609
910032058903	23262624571
910051397190	9063936490
910027569378	9910326
910016253014	46932399
910092847625	37906103
910028491438	38844761
910068327242	20616734
910063806964	9414659
910061802831	14103834
910010395019	58087432
910024364342	1454026
910065095368	11223321
910084259625	7820395461
910016924274	4039659
910031065918	3456817
910019612541	4609814
910017089381	3506914
910028083891	1933030
910075357937	5566651
910096346938	2632597
910061248931	659582488
910068786958	1542363
910067813034	1585822
910007321206	6322043
910041645209	848803
910050351364	1657743
910009638675	59447381
910016156454	5321465
910093535057	7678896
910030103741	22646819
910018572829	5294865
910089041690	10798555
910028283457	1368416
910060320168	12560131
